,time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m
0,2014-12-31,0.0,0.0,0.0,0.0,0.0,22.68,1.38
1,2015-01-01,116.41250000000001,70.37833333333333,86.08666666666666,0.48374999999999996,15.39625,25.336250000000003,2.0533333333333332
2,2015-01-02,209.84416666666667,198.83833333333334,78.76541666666667,0.8033333333333333,15.422083333333333,25.612916666666667,2.629583333333333
3,2015-01-03,197.02791666666667,174.0225,88.43208333333332,0.7695833333333333,15.448333333333332,25.226249999999997,1.7608333333333333
4,2015-01-04,203.74833333333333,191.975,80.45166666666667,0.7937500000000001,15.477916666666667,25.299583333333334,2.025
5,2015-01-05,206.30291666666665,193.73000000000002,78.27458333333333,0.7966666666666667,15.509583333333333,25.185833333333335,2.9233333333333333
6,2015-01-06,191.92583333333334,166.88541666666666,88.78958333333333,0.7579166666666667,15.542083333333332,24.516666666666666,1.9425
7,2015-01-07,193.9454166666667,166.51541666666665,90.69291666666668,0.7620833333333333,15.577916666666667,24.864583333333332,2.1870833333333333
8,2015-01-08,165.665,113.35916666666667,107.29041666666667,0.6670833333333334,15.616249999999999,24.837500000000002,1.6520833333333333
9,2015-01-09,163.07458333333332,96.55708333333332,117.27625,0.6537499999999999,15.655000000000001,23.96666666666667,2.700416666666667
10,2015-01-10,225.09166666666667,230.12,62.887499999999996,0.84875,15.695833333333333,23.902916666666666,3.4829166666666667
11,2015-01-11,218.06458333333333,208.74791666666667,74.32958333333333,0.8258333333333333,15.739166666666668,23.84166666666667,3.6941666666666664
12,2015-01-12,226.01708333333332,229.51333333333332,62.330000000000005,0.85,15.785416666666668,23.75,3.87875
13,2015-01-13,222.71541666666667,221.05041666666668,69.02416666666666,0.8433333333333333,15.832916666666668,23.792916666666667,3.580416666666667
14,2015-01-14,212.87625,195.22958333333335,81.7,0.8125,15.880833333333333,23.377499999999998,3.1183333333333336
15,2015-01-15,194.90291666666667,163.00041666666667,94.03125,0.7629166666666666,15.931666666666667,24.162499999999998,3.0658333333333334
16,2015-01-16,164.76791666666668,107.46958333333333,106.69041666666668,0.6479166666666667,15.984166666666667,24.64,3.689583333333333
17,2015-01-17,211.28708333333336,193.5716666666667,82.26666666666667,0.81625,16.038333333333334,24.742500000000003,3.615
18,2015-01-18,212.98125000000002,195.87833333333333,83.33999999999999,0.8241666666666667,16.09375,24.37375,3.19375
19,2015-01-19,214.40625,194.8425,84.42333333333333,0.8250000000000001,16.1525,24.334166666666665,3.5104166666666665
20,2015-01-20,224.08416666666668,222.89583333333334,69.22791666666667,0.8604166666666666,16.211666666666666,24.257499999999997,3.9104166666666664
21,2015-01-21,224.12250000000003,223.61125,68.15916666666666,0.8620833333333334,16.272916666666667,23.937916666666666,3.660833333333333
22,2015-01-22,145.73458333333335,79.83958333333334,110.40583333333332,0.5958333333333333,16.33625,24.230833333333333,3.24375
23,2015-01-23,185.20375,137.51208333333332,103.18333333333334,0.7308333333333333,16.40041666666667,24.727083333333336,3.1029166666666668
24,2015-01-24,113.14916666666666,58.41083333333333,91.30333333333334,0.4695833333333333,16.465,24.448333333333334,3.6183333333333336
25,2015-01-25,224.64374999999998,217.48708333333332,73.84458333333333,0.8633333333333333,16.53375,24.159166666666668,3.6529166666666666
26,2015-01-26,218.73291666666668,204.3358333333333,80.97291666666668,0.8516666666666667,16.6025,24.647499999999997,3.2729166666666667
27,2015-01-27,121.36791666666666,50.757083333333334,108.32541666666667,0.51,16.672083333333333,24.627499999999998,3.98875
28,2015-01-28,203.67333333333332,170.36583333333334,95.82666666666667,0.8045833333333333,16.743750000000002,24.64333333333333,3.1783333333333332
